HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainYieldDryPerArea,GrainCarbon,GrainNitrogen,GrainProtein,GrainMoisture,GrainStarch,GrainWGlutDM,GrainOilDM,GrainTestWeight,ResidueMassDryPerArea,ResidueCarbon,ResidueNitrogen,CropExists,Comments,Crop_AgCROS,GrainYieldDryPerArea_AgCROS,ResidueMassDryPerArea_AgCROS
1999,142,-117.07933899999999,46.780190999999995,,SW,211.95866141732282,40.45,2.44,,,,,,,331.08785377358487,43.2,0.42,1,,Triticum aestivum (Spring Wheat),2119.586614173228,3310.8785377358486
1999,143,-117.07890309999999,46.78010382,,SW,209.54724409448815,40.12,2.4290000000000003,,,,,,,419.5515542174875,43.31,0.45,1,,Triticum aestivum (Spring Wheat),2095.4724409448813,4195.515542174875
1999,144,-117.078503,46.780124,,SW,196.6240157480315,41.49,2.3280000000000003,,,,,,,371.72523730841937,44.3,0.38,1,,Triticum aestivum (Spring Wheat),1966.240157480315,3717.2523730841936
1999,145,-117.07808500000002,46.780128999999995,,SW,185.42322834645668,41.41,2.464,,,,,,,348.19041945414716,43.73,0.43,1,,Triticum aestivum (Spring Wheat),1854.2322834645668,3481.9041945414715
1999,146,-117.07766699999999,46.780066,,SW,195.11318897637798,40.81,2.39,,,,,,,333.71737813709734,43.02,0.54,1,,Triticum aestivum (Spring Wheat),1951.1318897637798,3337.1737813709733
1999,147,-117.077249,46.780229999999996,,SW,163.70078740157481,40.41,2.69,,,,,,,263.7960470780344,42.65,0.64,1,,Triticum aestivum (Spring Wheat),1637.0078740157483,2637.960470780344
1999,148,-117.076831,46.780004,,SW,257.87401574803147,39.82,2.055,,,,,,,363.83050563186316,43.06,0.3,1,,Triticum aestivum (Spring Wheat),2578.740157480315,3638.3050563186316
1999,149,-117.087103,46.780421999999994,,SW,453.4645669291338,41.85,2.625,,,,,,,585.8349934382985,,,1,,Triticum aestivum (Spring Wheat),4534.645669291338,5858.349934382985
1999,150,-117.086685,46.780507,,SW,340.44291338582667,40.53,1.8769999999999998,,,,,,,468.16474577904165,,,1,,Triticum aestivum (Spring Wheat),3404.4291338582666,4681.647457790416
1999,151,-117.08622506,46.78045544,,SW,255.11318897637798,39.12,1.996,,,,,,,379.3253996080126,,,1,,Triticum aestivum (Spring Wheat),2551.13188976378,3793.253996080126
1999,152,-117.08583327,46.78037122,,SW,228.98129921259843,40.74,2.458,,,,,,,352.1187020955745,,,1,,Triticum aestivum (Spring Wheat),2289.8129921259842,3521.187020955745
1999,153,-117.085431,46.7805,,SW,130.9793307086614,40.68,2.347,,,,,,,250.08590091615972,,,1,,Triticum aestivum (Spring Wheat),1309.7933070866138,2500.859009161597
1999,154,-117.08501299999999,46.780348,,SW,177.63779527559055,40.11,2.405,,,,,,,298.66343370625873,,,1,,Triticum aestivum (Spring Wheat),1776.3779527559054,2986.6343370625873
1999,155,-117.084595,46.780437,,SW,223.8385826771653,39.72,2.021,,,,,,,346.76446501450147,,,1,,Triticum aestivum (Spring Wheat),2238.3858267716532,3467.6446501450146
1999,156,-117.084177,46.780390000000004,,SW,286.77657480314963,40.87,2.096,,,,,,,412.29110427750925,,,1,,Triticum aestivum (Spring Wheat),2867.7657480314965,4122.911042775093
1999,157,-117.08375900000001,46.780453,,SW,194.73425196850394,40.59,2.06,,,,,,,316.46306970592167,,,1,,Triticum aestivum (Spring Wheat),1947.3425196850394,3164.630697059217
1999,158,-117.08334099999999,46.780374,,SW,175.75295275590548,40.91,2.307,,,,,,,296.7010673885066,,,1,,Triticum aestivum (Spring Wheat),1757.5295275590547,2967.010673885066
1999,159,-117.082923,46.780443,,SW,204.19291338582678,41.03,2.1519999999999997,,,,,,,326.31076699761775,,,1,,Triticum aestivum (Spring Wheat),2041.929133858268,3263.1076699761775
1999,160,-117.082505,46.78048,,SW,195.1427165354331,41.73,2.688,,,,,,,316.88833446929874,,,1,,Triticum aestivum (Spring Wheat),1951.427165354331,3168.8833446929875
1999,161,-117.08208700000002,46.780282,,SW,137.21948818897636,40.7,2.248,,,,,,,256.5827168193182,,,1,,Triticum aestivum (Spring Wheat),1372.1948818897636,2565.827168193182
1999,162,-117.08164513,46.78040873,,SW,114.54724409448818,40.71,2.244,,,,,,,232.97796061596557,,,1,,Triticum aestivum (Spring Wheat),1145.4724409448818,2329.7796061596555
1999,163,-117.081251,46.780423,,SW,118.95669291338581,40.7,2.325,,,,,,,237.56877059169904,,,1,,Triticum aestivum (Spring Wheat),1189.5669291338581,2375.68770591699
1999,164,-117.08083300000001,46.780279,,SW,150.54625984251967,39.29,2.705,,,,,,,270.45762018347693,,,1,,Triticum aestivum (Spring Wheat),1505.4625984251968,2704.5762018347696
1999,165,-117.08041499999999,46.780542,,SW,172.8198818897638,39.29,2.343,,,,,,,293.64735896714825,,,1,,Triticum aestivum (Spring Wheat),1728.198818897638,2936.4735896714824
1999,166,-117.07999699999999,46.780513,,SW,195.75787401574797,39.87,2.5269999999999997,,,,,,,317.5287934502884,,,1,,Triticum aestivum (Spring Wheat),1957.5787401574798,3175.287934502884
1999,167,-117.07957900000001,46.780477000000005,,SW,201.79133858267718,40.29,2.84,,,,,,,323.8104151358343,,,1,,Triticum aestivum (Spring Wheat),2017.913385826772,3238.104151358343
1999,168,-117.07916100000001,46.780398,,SW,175.4872047244094,40.24,2.807,,,,,,,296.42438910871914,,,1,,Triticum aestivum (Spring Wheat),1754.872047244094,2964.2438910871915
1999,169,-117.07874299999999,46.780409999999996,,SW,120.73326771653544,40.18,2.739,,,,,,,239.41841612879705,,,1,,Triticum aestivum (Spring Wheat),1207.3326771653544,2394.1841612879707
1999,170,-117.078325,46.780415000000005,,SW,103.1742125984252,40.34,2.445,,,,,,,221.13715497542995,,,1,,Triticum aestivum (Spring Wheat),1031.742125984252,2211.3715497542994
1999,171,-117.07790700000001,46.780352,,SW,168.79921259842519,40.66,2.662,,,,,,,289.46131906740015,,,1,,Triticum aestivum (Spring Wheat),1687.9921259842517,2894.6131906740015
1999,172,-117.07748899999999,46.780516,,SW,191.1072834645669,40.28,2.387,,,,,,,312.6869235540069,,,1,,Triticum aestivum (Spring Wheat),1911.072834645669,3126.869235540069
1999,173,-117.07707099999999,46.78029,,SW,178.2923228346457,40.41,2.3040000000000003,,,,,,,299.34488206203173,,,1,,Triticum aestivum (Spring Wheat),1782.9232283464569,2993.4488206203173
1999,174,-117.07665300000001,46.780414,,SW,281.53543307086613,40.12,2.229,,,,,,,406.83439375947785,,,1,,Triticum aestivum (Spring Wheat),2815.354330708661,4068.3439375947783
1999,175,-117.08687900000001,46.780708000000004,,SW,406.45177165354335,40.42,3.023,,,,,,,536.8885562751495,,,1,,Triticum aestivum (Spring Wheat),4064.5177165354335,5368.885562751495
1999,176,-117.08647678,46.78080097,,SW,350.4675196850393,41.02,2.97,,,,,,,478.6016653332482,,,1,,Triticum aestivum (Spring Wheat),3504.675196850393,4786.016653332482
1999,177,-117.08604299999999,46.780763,,SW,265.96456692913387,41.61,2.5839999999999996,,,,,,,390.62309603266914,,,1,,Triticum aestivum (Spring Wheat),2659.645669291339,3906.2309603266913
1999,178,-117.085625,46.780668,,SW,282.9773622047244,41.36,2.354,,,,,,,408.33562961091735,,,1,,Triticum aestivum (Spring Wheat),2829.773622047244,4083.3562961091734
1999,179,-117.08520700000001,46.780786,,SW,263.28740157480314,41.45,2.6010000000000004,,,,,,,387.83581854740237,,,1,,Triticum aestivum (Spring Wheat),2632.8740157480315,3878.3581854740237
1999,180,-117.08478899999999,46.780634,,SW,267.27854330708664,41.07,2.178,,,,,,,391.9911164160628,,,1,,Triticum aestivum (Spring Wheat),2672.7854330708665,3919.9111641606282
1999,181,-117.08437099999999,46.780722999999995,,SW,312.3277559055118,41.44,2.5580000000000003,,,,,,,438.89320851189314,,,1,,Triticum aestivum (Spring Wheat),3123.277559055118,4388.932085118931
1999,182,-117.08392119,46.78065692,,SW,229.4438976377953,41.46,2.575,,,,,,,352.60032724927873,,,1,,Triticum aestivum (Spring Wheat),2294.4389763779527,3526.0032724927873
1999,183,-117.08353500000001,46.780739000000004,,SW,354.251968503937,41.83,2.541,,,,,,,482.5417689842962,,,1,,Triticum aestivum (Spring Wheat),3542.51968503937,4825.417689842962
1999,184,-117.08311699999999,46.78066,,SW,188.80413385826768,41.37,2.6719999999999997,,,,,,,310.28904512918194,,,1,,Triticum aestivum (Spring Wheat),1888.0413385826769,3102.8904512918193
1999,185,-117.082699,46.780729,,SW,272.6377952755905,41.99,2.8510000000000004,,,,,,,397.5707950584443,,,1,,Triticum aestivum (Spring Wheat),2726.3779527559054,3975.7079505844426
1999,186,-117.08228100000001,46.780766,,SW,276.54035433070857,41.55,2.7510000000000003,,,,,,,401.6338668338423,,,1,,Triticum aestivum (Spring Wheat),2765.403543307086,4016.3386683384233
1999,187,-117.08186299999998,46.780568,,SW,122.73622047244095,41.9,2.717,,,,,,,241.50375057089917,,,1,,Triticum aestivum (Spring Wheat),1227.3622047244094,2415.037505708992
1999,188,-117.081445,46.780707,,SW,129.89173228346456,41.53,2.5180000000000002,,,,,,,248.95356943777008,,,1,,Triticum aestivum (Spring Wheat),1298.9173228346456,2489.535694377701
1999,189,-117.081027,46.780709,,SW,288.36122047244095,40.41,2.6260000000000003,,,,,,,413.94092661253836,,,1,,Triticum aestivum (Spring Wheat),2883.6122047244094,4139.4092661253835
1999,190,-117.08060900000001,46.780565,,SW,218.7942913385827,41.85,2.504,,,,,,,341.5127013703868,,,1,,Triticum aestivum (Spring Wheat),2187.942913385827,3415.127013703868
1999,191,-117.08019099999999,46.780828,,SW,226.1072834645669,41.18,2.478,,,,,,,349.12647773639117,,,1,,Triticum aestivum (Spring Wheat),2261.072834645669,3491.264777363912
1999,192,-117.079773,46.780799,,SW,204.89173228346453,41.55,2.5639999999999996,,,,,,,327.03832840002184,,,1,,Triticum aestivum (Spring Wheat),2048.9173228346453,3270.3832840002183
1999,193,-117.079355,46.780763,,SW,258.90748031496065,41.8,2.7430000000000003,,,,,,,383.2757506027565,,,1,,Triticum aestivum (Spring Wheat),2589.0748031496064,3832.757506027565
1999,194,-117.07891312,46.78066353,,SW,190.4576771653543,42.15,2.399,,,,,,,312.01059887008194,,,1,,Triticum aestivum (Spring Wheat),1904.5767716535431,3120.1059887008196
1999,195,-117.078519,46.780696,,SW,164.68011811023618,42.22,2.595,,,,,,,285.1728057306939,,,1,,Triticum aestivum (Spring Wheat),1646.8011811023619,2851.728057306939
1999,196,-117.078101,46.780701,,SW,240.62007874015748,41.99,2.378,,,,,,,364.23618601589766,,,1,,Triticum aestivum (Spring Wheat),2406.200787401575,3642.3618601589765
1999,197,-117.07768300000001,46.780638,,SW,134.74409448818898,41.59,2.6239999999999997,,,,,,,254.0055098798161,,,1,,Triticum aestivum (Spring Wheat),1347.4409448818897,2540.055098798161
1999,198,-117.077265,46.780802,,SW,249.50787401574803,41.68,2.403,,,,,,,373.4895373732354,,,1,,Triticum aestivum (Spring Wheat),2495.0787401574803,3734.895373732354
1999,199,-117.076847,46.780576,,SW,208.7795275590551,42.13,2.4090000000000003,,,,,,,331.08602915987615,,,1,,Triticum aestivum (Spring Wheat),2087.7952755905512,3310.8602915987613
1999,200,-117.08662620000001,46.7810531,,SW,340.5068897637795,42.39,2.563,,,,,,,468.23135351306456,,,1,,Triticum aestivum (Spring Wheat),3405.068897637795,4682.3135351306455
1999,201,-117.086242,46.781048999999996,,SW,217.3523622047244,42.15,2.908,,,,,,,340.0114655189472,,,1,,Triticum aestivum (Spring Wheat),2173.523622047244,3400.114655189472
1999,202,-117.085824,46.780954,,SW,216.5994094488189,42.3,3.0039999999999996,,,,,,,339.22754372621586,,,1,,Triticum aestivum (Spring Wheat),2165.994094488189,3392.2754372621584
1999,203,-117.085406,46.781071999999995,,SW,192.79035433070862,42.6,2.7039999999999997,,,,,,,314.4392193259945,,,1,,Triticum aestivum (Spring Wheat),1927.9035433070862,3144.392193259945
1999,204,-117.084988,46.78092,,SW,348.0610236220473,42.43,3.284,,,,,,,476.09618979961687,,,1,,Triticum aestivum (Spring Wheat),3480.610236220473,4760.961897996169
1999,205,-117.08457,46.781009000000005,,SW,323.22342519685037,41.69,2.27,,,,,,,450.23701798318086,,,1,,Triticum aestivum (Spring Wheat),3232.2342519685035,4502.370179831809
1999,206,-117.084152,46.780962,,SW,243.98622047244086,42.28,2.376,,,,,,,367.7407775598728,,,1,,Triticum aestivum (Spring Wheat),2439.8622047244085,3677.407775598728
1999,207,-117.08375497,46.78103938,,SW,284.5029527559056,42.27,2.7689999999999997,,,,,,,409.9239678837717,,,1,,Triticum aestivum (Spring Wheat),2845.029527559056,4099.239678837717
1999,208,-117.083316,46.780946,,SW,188.14960629921262,42.59,2.7539999999999996,,,,,,,309.607596773409,,,1,,Triticum aestivum (Spring Wheat),1881.496062992126,3096.07596773409
1999,209,-117.082898,46.781015000000004,,SW,201.88976377952758,42.45,2.9760000000000004,,,,,,,323.9128885727927,,,1,,Triticum aestivum (Spring Wheat),2018.8976377952758,3239.1288857279274
1999,210,-117.08248,46.781052,,SW,333.1889763779527,38.37,2.6919999999999997,,,,,,,460.6124534752123,,,1,,Triticum aestivum (Spring Wheat),3331.889763779527,4606.1245347521235
1999,211,-117.08206200000001,46.780854,,SW,216.6141732283465,37.92,2.3680000000000003,,,,,,,339.24291474175965,,,1,,Triticum aestivum (Spring Wheat),2166.141732283465,3392.4291474175966
1999,212,-117.081644,46.780993,,SW,352.53937007874015,39.2,2.4819999999999998,,,,,,,480.75873118122115,,,1,,Triticum aestivum (Spring Wheat),3525.3937007874015,4807.587311812212
1999,213,-117.081226,46.780995000000004,,SW,,,,,,,,,,,,,0,,Triticum aestivum (Spring Wheat),,
1999,214,-117.080808,46.780851,,SW,260.17716535433067,39.05,2.129,,,,,,,384.59765793951897,,,1,,Triticum aestivum (Spring Wheat),2601.7716535433065,3845.9765793951897
1999,215,-117.08043771,46.78111806,,SW,230.65944881889763,40.39,2.312,,,,,,,353.8658741957141,,,1,,Triticum aestivum (Spring Wheat),2306.5944881889764,3538.6587419571415
1999,216,-117.079972,46.781085,,SW,245.8366141732284,40.76,2.8560000000000003,,,,,,,369.6672781746895,,,1,,Triticum aestivum (Spring Wheat),2458.366141732284,3696.672781746895
1999,217,-117.079554,46.781048999999996,,SW,265.36909448818903,40.84,2.596,,,,,,,390.0031317390712,,,1,,Triticum aestivum (Spring Wheat),2653.6909448818906,3900.031317390712
1999,218,-117.079136,46.78097,,SW,314.2814960629921,40.93,2.674,,,,,,,440.92730623551614,,,1,,Triticum aestivum (Spring Wheat),3142.814960629921,4409.2730623551615
1999,219,-117.078718,46.780982,,SW,352.23917322834643,39.92,2.364,,,,,,,480.44618719849814,,,1,,Triticum aestivum (Spring Wheat),3522.391732283464,4804.461871984981
1999,220,-117.0783,46.780986999999996,,SW,351.89468503937013,40.1,2.447,,,,,,,480.087530169144,,,1,,Triticum aestivum (Spring Wheat),3518.9468503937014,4800.87530169144
1999,221,-117.077882,46.780924,,SW,314.65551181102364,40.07,2.273,,,,,,,441.3167052959578,,,1,,Triticum aestivum (Spring Wheat),3146.5551181102364,4413.167052959578
1999,222,-117.07746399999999,46.781088000000004,,SW,309.5570866141732,41.13,2.42,,,,,,,436.00858126151604,,,1,,Triticum aestivum (Spring Wheat),3095.570866141732,4360.085812615161
1999,223,-117.077046,46.780862,,SW,219.42421259842519,40.61,2.445,,,,,,,342.16853136692015,,,1,,Triticum aestivum (Spring Wheat),2194.2421259842517,3421.6853136692016
1999,224,-117.076628,46.780986,,SW,146.11712598425197,41.23,2.431,,,,,,,265.84631552035177,,,1,,Triticum aestivum (Spring Wheat),1461.1712598425197,2658.4631552035175
1999,225,-117.08629499999999,46.781365,,SW,274.3897637795275,41.38,2.492,,,,,,,399.3948222363026,,,1,,Triticum aestivum (Spring Wheat),2743.8976377952754,3993.948222363026
1999,226,-117.08586126,46.78132062,,SW,312.97736220472444,41.41,2.617,,,,,,,439.56953319581817,,,1,,Triticum aestivum (Spring Wheat),3129.7736220472443,4395.695331958182
1999,227,-117.08543278,46.78122203,,SW,187.0226377952756,41.76,2.737,,,,,,,308.43427592023613,,,1,,Triticum aestivum (Spring Wheat),1870.2263779527561,3084.3427592023613
1999,228,-117.08504099999999,46.781358000000004,,SW,65.71850393700787,41.69,2.6039999999999996,,,,,,,182.14088854093532,,,1,,Triticum aestivum (Spring Wheat),657.1850393700787,1821.4088854093532
1999,229,-117.084623,46.781206,,SW,199.2224409448819,41.9,2.725,,,,,,,321.13585843122183,,,1,,Triticum aestivum (Spring Wheat),1992.224409448819,3211.358584312218
1999,230,-117.08420500000001,46.781295,,SW,196.3188976377953,41.56,2.637,,,,,,,318.1128920409509,,,1,,Triticum aestivum (Spring Wheat),1963.188976377953,3181.128920409509
1999,231,-117.08378700000002,46.781248,,SW,166.63385826771653,41.95,2.7060000000000004,,,,,,,287.20690345431683,,,1,,Triticum aestivum (Spring Wheat),1666.3385826771653,2872.0690345431685
1999,232,-117.08328225,46.78127044,,SW,151.96358267716536,42.31,2.7089999999999996,,,,,,,271.93323767567693,,,1,,Triticum aestivum (Spring Wheat),1519.6358267716537,2719.3323767567695
1999,233,-117.082951,46.781232,,SW,175.59055118110237,41.64,2.426,,,,,,,296.53198621752534,,,1,,Triticum aestivum (Spring Wheat),1755.9055118110236,2965.3198621752535
1999,234,-117.08253300000001,46.781301,,SW,203.35629921259843,42.16,2.8680000000000003,,,,,,,325.4397427834718,,,1,,Triticum aestivum (Spring Wheat),2033.5629921259842,3254.3974278347177
1999,235,-117.08211499999999,46.781338,,SW,154.6702755905512,41.66,2.4859999999999998,,,,,,,274.7512571920312,,,1,,Triticum aestivum (Spring Wheat),1546.702755905512,2747.5125719203115
1999,236,-117.08169699999999,46.78114,,SW,199.53248031496062,42.34,2.926,,,,,,,321.4586497576405,,,1,,Triticum aestivum (Spring Wheat),1995.3248031496062,3214.5864975764052
1999,237,-117.08124367,46.78126348,,SW,151.03838582677167,41.89,2.6510000000000002,,,,,,,270.96998736826856,,,1,,Triticum aestivum (Spring Wheat),1510.3838582677167,2709.6998736826854
1999,238,-117.08086100000001,46.781281,,SW,255.44291338582676,41.43,2.645,,,,,,,379.668685621823,,,1,,Triticum aestivum (Spring Wheat),2554.4291338582675,3796.68685621823
1999,239,-117.08045495,46.78115338,,SW,160.78248031496062,41.94,2.667,,,,,,,281.1148576271437,,,1,,Triticum aestivum (Spring Wheat),1607.8248031496062,2811.148576271437
1999,240,-117.08011053,46.78144636,,SW,101.00393700787399,41.63,2.695,,,,,,,218.87761569049863,,,1,,Triticum aestivum (Spring Wheat),1010.0393700787399,2188.7761569049862
1999,241,-117.07960700000001,46.781371,,SW,331.1122047244095,42.0,3.14,,,,,,,458.45026395539145,,,1,,Triticum aestivum (Spring Wheat),3311.1220472440946,4584.502639553914
1999,242,-117.07918899999999,46.781335,,SW,327.9872047244095,41.77,3.003,,,,,,,455.1967323319643,,,1,,Triticum aestivum (Spring Wheat),3279.8720472440946,4551.967323319643
1999,243,-117.078771,46.781256,,SW,354.3602362204724,41.86,2.6519999999999997,,,,,,,482.6544897649503,,,1,,Triticum aestivum (Spring Wheat),3543.602362204724,4826.544897649503
1999,244,-117.07838882,46.78129255,,SW,292.5738188976378,41.58,2.583,,,,,,,418.3267897143552,,,1,,Triticum aestivum (Spring Wheat),2925.7381889763783,4183.267897143552
1999,245,-117.07793500000001,46.781273,,SW,328.0659448818898,41.91,2.386,,,,,,,455.278711081531,,,1,,Triticum aestivum (Spring Wheat),3280.6594488188975,4552.78711081531
1999,246,-117.07751699999999,46.781209999999994,,SW,324.5423228346457,42.39,2.698,,,,,,,451.6101620384226,,,1,,Triticum aestivum (Spring Wheat),3245.423228346457,4516.1016203842255
1999,247,-117.077099,46.781374,,SW,334.83759842519686,42.15,2.736,,,,,,,462.3288835442645,,,1,,Triticum aestivum (Spring Wheat),3348.3759842519685,4623.288835442645
1999,248,-117.07669891,46.78116437,,SW,303.0364173228346,41.66,2.329,,,,,,,429.2197160630262,,,1,,Triticum aestivum (Spring Wheat),3030.364173228346,4292.197160630262
1999,249,-117.08586399999999,46.781526,,SW,395.2116141732284,41.96,2.362,,,,,,,525.1860897745076,,,1,,Triticum aestivum (Spring Wheat),3952.1161417322837,5251.860897745077
1999,250,-117.08544599999999,46.781644,,SW,263.8238188976378,42.24,2.695,,,,,,,388.3942987788253,,,1,,Triticum aestivum (Spring Wheat),2638.2381889763783,3883.942987788253
1999,251,-117.08502800000001,46.781492,,SW,154.6456692913386,41.8,2.396,,,,,,,274.7256388327916,,,1,,Triticum aestivum (Spring Wheat),1546.4566929133862,2747.2563883279163
1999,252,-117.08457853,46.78155584,,SW,158.9714566929134,42.78,2.91,,,,,,,279.22934638711035,,,1,,Triticum aestivum (Spring Wheat),1589.714566929134,2792.2934638711035
1999,253,-117.08419199999999,46.781534,,SW,230.63976377952758,42.28,2.6519999999999997,,,,,,,353.84537950832254,,,1,,Triticum aestivum (Spring Wheat),2306.397637795276,3538.4537950832255
1999,254,-117.083774,46.781597,,SW,288.11515748031496,42.06,2.536,,,,,,,413.6847430201426,,,1,,Triticum aestivum (Spring Wheat),2881.1515748031497,4136.847430201426
1999,255,-117.08335600000001,46.781518,,SW,244.32578740157481,41.74,2.512,,,,,,,368.0943109173792,,,1,,Triticum aestivum (Spring Wheat),2443.2578740157483,3680.9431091737915
